preparation_utilization,training_utilization,finetuning_utilization,inference_utilization,composite_utilization,ambient_temperature_c,gpu_power_mw,cpu_power_mw,storage_power_mw,network_power_mw,it_power_mw,dynamic_pue,cooling_power_mw,auxiliary_power_mw,facility_power_mw,solar_generation_mw,wind_generation_mw,renewable_generation_mw,renewable_to_load_mw,renewable_curtailed_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,grid_power_mw,tariff_per_kwh,grid_capacity_mw,grid_capacity_exceeded,it_energy_kwh,facility_energy_kwh,grid_energy_kwh,cost,carbon_kg,water_l,timestamp
0.2809995416111555,0.7863981115258807,0.3825392403561474,0.25956623145868113,0.42482970031948797,18.060472016660984,3.029829615479899,0.6878540144586602,0.24164898260628734,0.3420585475937948,4.301391160138642,1.2263461486047267,0.8372988575562272,0.13630446518357187,5.274994482878441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.274994482878441,0.08,15.0,False,1075.3477900346604,1318.7486207196102,1318.7486207196102,105.49988965756881,593.4368793238247,537.6738950173302,2026-01-01 03:00:00
0.33113323727879096,0.7476042658429239,0.4016593313849766,0.2660492237924009,0.43218436759439954,17.986277239630816,3.064412790777326,0.692257043118479,0.24522861868219198,0.33715215115871533,4.3390506037367125,1.2261319718208181,0.8438303392138327,0.1373677296394611,5.320248672590006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.320248672590006,0.08,15.0,False,1084.762650934178,1330.0621681475016,1330.0621681475016,106.40497345180013,598.5279756663757,542.381325467089,2026-01-01 03:15:00
0.3231672693754223,0.8059013128747371,0.5565393287463021,0.27446511123908307,0.4533399374673258,17.745909583337905,3.1638906806783598,0.7049222769058788,0.2496512330308251,0.3561062537842626,4.474570444399326,1.2253916626555015,0.867336550033804,0.14119432209852623,5.483101316531656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.483101316531656,0.08,15.0,False,1118.6426110998316,1370.775329132914,1370.775329132914,109.66202633063313,616.8488981098113,559.3213055499158,2026-01-01 03:30:00
0.22666666374943198,0.8927240330612433,0.5373426875870958,0.26742610443800063,0.49368014806536037,18.03040556636167,3.353578741674122,0.7290728056472907,0.24365071093491003,0.36889669359139315,4.695198951847716,1.224288272902289,0.905647134904603,0.14743092893795862,5.748277015690277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.748277015690277,0.08,15.0,False,1173.799737961929,1437.0692539225693,1437.0692539225693,114.96554031380555,646.6811642651562,586.8998689809645,2026-01-01 03:45:00
0.22200973936286159,0.8212570015198569,0.6029488077393402,0.26441635369821687,0.49588547488445506,18.03407667517302,3.363948647085484,0.7303930716533226,0.24234242927564492,0.3606506650897343,4.697334813104185,1.224278207895125,0.9060184570390948,0.1474913767272945,5.750844646870575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.750844646870575,0.08,15.0,False,1174.3337032760464,1437.7111617176438,1437.7111617176438,115.01689293741151,646.9700227729397,587.1668516380232,2026-01-01 04:00:00
0.12933545977939925,0.7749309813595696,0.5157278629466806,0.2872423862718902,0.4792450643802854,18.302439763452202,3.2857019756894936,0.7204309344658331,0.23233807259420933,0.34947511626815425,4.58794609901769,1.2248088965364126,0.8870135459042868,0.14439755398441878,5.619357198906395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619357198906395,0.08,15.0,False,1146.9865247544224,1404.8392997265987,1404.8392997265987,112.3871439781279,632.1776848769695,573.4932623772112,2026-01-01 04:15:00
0.1680313800066166,0.79269563864526,0.7062651753613505,0.28737243701671716,0.5163138803347908,18.46007581882138,3.460007258621296,0.7426229729269065,0.2398418749216211,0.3632526024163369,4.805724708886159,1.2237829601606312,0.9248777989216034,0.1505615021500285,5.881164009957791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.881164009957791,0.08,15.0,False,1201.4311772215399,1470.2910024894477,1470.2910024894477,117.62328019915581,661.6309511202514,600.7155886107699,2026-01-01 04:30:00
0.1373254247501127,0.7674457341157791,0.7510502259193468,0.3010013386319478,0.5025454321751519,18.596815295506286,3.395265151537457,0.7343801973420859,0.23789343101213548,0.36248761638191207,4.730026396273591,1.2241256281992727,0.9117033182190061,0.14841681924495453,5.790146533737552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.790146533737552,0.08,15.0,False,1182.506599068398,1447.536633434388,1447.536633434388,115.80293067475104,651.3914850454746,591.253299534199,2026-01-01 04:45:00
0.10260882009106057,0.8301457398257712,0.743940931231193,0.2990781820071245,0.49149153708277327,19.286296738220702,3.343287437602913,0.7277625469338342,0.2366861713234729,0.3723063088105724,4.680042464670793,1.2243600358573838,0.9030124658613515,0.1470020293262665,5.730056959858411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.730056959858411,0.08,15.0,False,1170.0106161676981,1432.5142399646027,1432.5142399646027,114.60113919716821,644.6314079840712,585.0053080838491,2026-01-01 05:00:00
0.04297349303150724,0.6591512957168305,0.8025332894014541,0.2957954189553605,0.427845131558079,19.306379192454116,3.0440088003734522,0.689659266779254,0.22773134700218645,0.34722545682333344,4.308624870978226,1.2263047237778493,0.838553458708625,0.13650870258047387,5.283687032267325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283687032267325,0.08,15.0,False,1077.1562177445567,1320.9217580668312,1320.9217580668312,105.6737406453465,594.414791130074,538.5781088722783,2026-01-01 05:15:00
0.11693058038028617,0.6378984464246487,0.7422356584047053,0.27139382312664584,0.4620024758774397,19.413928410996323,3.204623738090704,0.710108290556914,0.23120562202442424,0.33876248776911955,4.484700138441162,1.2253382391037664,0.8690940116100837,0.1414804204946648,5.49527457054591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49527457054591,0.08,15.0,False,1121.1750346102904,1373.8186426364775,1373.8186426364775,109.9054914109182,618.2183891864149,560.5875173051452,2026-01-01 05:30:00
0.09073448384334026,0.6263996664713098,0.9109172717456541,0.23858098944705133,0.4735308920073034,19.3581301071356,3.2588327486438784,0.7170100231200254,0.23095977836617365,0.34440783862437335,4.55121038875445,1.224994073865429,0.8806360150906928,0.1433593512938337,5.575205755138977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.575205755138977,0.08,15.0,False,1137.8025971886125,1393.801438784744,1393.801438784744,111.50411510277952,627.2106474531348,568.9012985943062,2026-01-01 05:45:00
0.05555646465711657,0.6160311580594239,0.9917915021386869,0.24825196628379181,0.4928831273795055,19.669168623433652,3.3498309846289303,0.7285956521893419,0.2296689210174663,0.34790307478446575,4.655998632620204,1.2244751002640757,0.8988339535026648,0.1463218063841547,5.701154392507023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.701154392507023,0.08,15.0,False,1163.9996581550508,1425.2885981267557,1425.2885981267557,114.02308785014046,641.37986915704,581.9998290775254,2026-01-01 06:00:00
0.04,0.5314460765877481,1.0,0.26655534207520765,0.4660199302231797,19.47462418466898,3.2235146440548776,0.7125134254138161,0.22663710852684887,0.33556156282307137,4.498226740818613,1.2252673151588713,0.8714409763568424,0.14186248452320693,5.511530201698663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.511530201698663,0.08,15.0,False,1124.5566852046534,1377.8825504246656,1377.8825504246656,110.23060403397325,620.0471476910996,562.2783426023267,2026-01-01 06:15:00
0.08219664170658622,0.5451610077303187,1.0,0.2565548804283182,0.48203831567395833,19.66145424193956,3.2988364242686123,0.7221031740166379,0.23019890025382828,0.33719831026019315,4.588336808799272,1.2248069458482325,0.8870813866779028,0.14440859783128657,5.619826793308461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619826793308461,0.08,15.0,False,1147.084202199818,1404.9566983271154,1404.9566983271154,112.39653586616923,632.230514247202,573.542101099909,2026-01-01 06:30:00
0.1138685925985278,0.6020998896218123,1.0,0.27731749906156317,0.45383878925056576,20.00686924025633,3.1662363855243245,0.7052209251813896,0.23519264480517335,0.34789055465127977,4.454540510162167,1.2254980826180641,0.8638616958280136,0.14062864815804876,5.45903085414823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45903085414823,0.08,15.0,False,1113.6351275405418,1364.7577135370575,1364.7577135370575,109.1806170829646,614.1409710916759,556.8175637702709,2026-01-01 06:45:00
0.568259804688213,0.7284401434427089,1.0,0.3009009272542124,0.49415800116206826,20.694156100445216,3.355825706328287,0.7293588826105769,0.27724885985256303,0.3702082590747072,4.732641707866134,1.2241135415769817,0.9121582209817404,0.14849087318307397,5.793290802030948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.793290802030948,0.08,15.0,False,1183.1604269665334,1448.322700507737,1448.322700507737,115.86581604061895,651.7452152284817,591.5802134832667,2026-01-01 07:00:00
0.6031664214641447,0.7237987297589002,1.0,0.27670781016590124,0.4678243101572727,21.147453920825647,3.2319992138160094,0.7135936560029162,0.2791942082518761,0.36792872335412463,4.5927158014249265,1.2247851100192233,0.8878417489708816,0.14453237773944583,5.625089928135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625089928135254,0.08,15.0,False,1148.1789503562316,1406.2724820338135,1406.2724820338135,112.50179856270508,632.8226169152161,574.0894751781158,2026-01-01 07:15:00
0.7458789532132539,0.6682487988995184,1.0,0.2839080855911381,0.434123105665925,21.628775424180493,3.073529140447158,0.693417710076443,0.28956523307777754,0.35921535413205635,4.415727437733435,1.225707258469543,0.8571290913428157,0.1395326427767375,5.412389171852988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.412389171852988,0.08,15.0,False,1103.9318594333588,1353.097292963247,1353.097292963247,108.24778343705975,608.8937818334612,551.9659297166794,2026-01-01 07:30:00
0.7042342576340835,0.6954114722087994,0.993761864482534,0.32155119558169976,0.4611144021051671,21.907081291659118,3.2004478304941335,0.7095766262238872,0.2880536050929206,0.3656969183399927,4.563774980150933,1.2249303446504403,0.8828170721054684,0.14371440708693672,5.5903064593433385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5903064593433385,0.08,15.0,False,1140.9437450377334,1397.5766148358346,1397.5766148358346,111.80612918686677,628.9094766761256,570.4718725188667,2026-01-01 07:45:00
0.6696033822675089,0.7876383709217312,0.9607394903790241,0.35753849199438803,0.5246668483781499,22.10058769209012,3.499284651778524,0.7476236556654607,0.28846981438262126,0.381284708325092,4.916662830151697,1.2236596634859145,0.9457068724962718,0.15395228156916052,6.01632198421713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01632198421713,0.08,15.0,False,1229.1657075379244,1504.0804960542823,1504.0804960542823,120.32643968434259,676.836223224427,614.5828537689622,2026-01-01 08:00:00
0.6274423587767533,0.7153174627890542,0.8886647316750966,0.3583883703778481,0.51723489499175,22.345367421985394,3.464338061109367,0.7431743580241682,0.28143814749118845,0.3653073187938867,4.854257885418611,1.2247798629728994,0.9383799031947803,0.15275951912473162,5.945397307738123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.945397307738123,0.08,15.0,False,1213.5644713546528,1486.3493269345306,1486.3493269345306,118.90794615476246,668.8571971205388,606.7822356773264,2026-01-01 08:15:00
0.6882442220608931,0.6704990254629544,1.0,0.388943304062109,0.49329667381137227,22.88141762613936,3.351775565969225,0.7288432305941306,0.2883422455722164,0.3661590176473973,4.735120059782969,1.2271870659654636,0.9251519087036206,0.15060612467268242,5.810878093159272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.810878093159272,0.08,15.0,False,1183.7800149457423,1452.719523289818,1452.719523289818,116.21756186318544,653.7237854804181,591.8900074728712,2026-01-01 08:30:00
0.7721834973305398,0.7379832076967686,0.8307425047667651,0.4365903420869228,0.5952350118092056,23.655059880640522,3.831110834409341,0.7898707940394332,0.2954991013397144,0.37064489587025196,5.287125625658741,1.2277440912919024,1.0355359941991316,0.16857562696264927,6.491237246820522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.491237246820522,0.08,15.0,False,1321.7814064146853,1622.8093117051305,1622.8093117051305,129.82474493641044,730.2641902673088,660.8907032073427,2026-01-01 08:45:00
0.7620324797887473,0.7318566221383606,0.8936932727738934,0.47523431816025746,0.554756719039216,23.600120794480173,3.640773482319954,0.7656375994563452,0.2970027314626807,0.37563327951626796,5.079047092755247,1.2282697632003514,0.9970778743461396,0.16231500280053435,6.238439969901921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.238439969901921,0.08,15.0,False,1269.7617731888117,1559.6099924754803,1559.6099924754803,124.76879939803842,701.8244966139662,634.8808865944059,2026-01-01 09:00:00
0.7081942906891074,0.7856365802673373,0.9220456527127843,0.49140995042076807,0.5873634937176648,24.471420478861017,3.7940973190671534,0.7851583415983059,0.2952519207793428,0.38713021215967724,5.261637793604479,1.2306832651571138,1.0438437362203676,0.16992805008238543,6.475409579907232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475409579907232,0.08,15.0,False,1315.4094484011198,1618.852394976808,1618.852394976808,129.50819159814463,728.4835777395637,657.7047242005599,2026-01-01 09:15:00
0.6652690267324176,0.7781229107615831,0.791343215169581,0.49738793081599697,0.5874672727083351,24.514172058555904,3.7945853094673154,0.7852204711077898,0.2890911731812168,0.37882972720852937,5.247726680964852,1.2308783130504435,1.0419642037678325,0.16962207968313558,6.45931296441582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45931296441582,0.08,15.0,False,1311.931670241213,1614.828241103955,1614.828241103955,129.1862592883164,726.6727084967797,655.9658351206065,2026-01-01 09:30:00
0.7225109681115601,0.8207102925097466,0.8887598893815688,0.4981696330536267,0.5907868327184059,25.270963498596256,3.81019457110315,0.7872077966136205,0.29704037951805856,0.3914457348786316,5.285888482113461,1.2334036909509447,1.061021458245117,0.17272442343525163,6.51963436379383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51963436379383,0.08,15.0,False,1321.4721205283652,1629.9085909484575,1629.9085909484575,130.3926872758766,733.4588659268059,660.7360602641826,2026-01-01 09:45:00
0.7710286711246057,0.7338643131236929,0.8533586969467126,0.5213080177085603,0.6112928550656932,25.304999403911555,3.9066181534327424,0.7994841649004614,0.2985277449130286,0.3765530455738181,5.38118310882005,1.2332311753578875,1.0793513087060558,0.17570835258005557,6.636242770106161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636242770106161,0.08,15.0,False,1345.2957772050124,1659.0606925265404,1659.0606925265404,132.72485540212324,746.5773116369431,672.6478886025062,2026-01-01 10:00:00
0.7929918598450209,0.7430219321789899,0.8166148669421951,0.5346917249049146,0.6249989539402798,25.854244589199048,3.971067081209616,0.8076896137540047,0.300327466235102,0.3768110396949129,5.455895200893636,1.2349413462934389,1.1023612128111224,0.17945415092274097,6.737710564627499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737710564627499,0.08,15.0,False,1363.973800223409,1684.4276411568749,1684.4276411568749,134.75421129255,757.9924385205937,681.9869001117045,2026-01-01 10:15:00
0.7288629008901549,0.7360061694423525,0.7239823079898086,0.5542888163776825,0.6397393887349954,25.584054795851607,4.040379671624805,0.8165142898995483,0.2936349305714191,0.3716105066861595,5.522139398781932,1.2338196468711347,1.110418828408879,0.18076585578749205,6.813324082978303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813324082978303,0.08,15.0,False,1380.534849695483,1703.3310207445757,1703.3310207445757,136.26648165956607,766.4989593350591,690.2674248477415,2026-01-01 10:30:00
0.7289098122673274,0.6642089676619152,0.6421477346614267,0.5590068045468564,0.5689569229719453,25.63048694122919,3.707545794854065,0.7741388548570297,0.2900385107569219,0.3554063642831113,5.127129524751128,1.2352001688826637,1.037075487890091,0.16882624221466602,6.333031254855885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333031254855885,0.08,15.0,False,1281.782381187782,1583.2578137139712,1583.2578137139712,126.6606250971177,712.466016171287,640.891190593891,2026-01-01 10:45:00
0.7155657768602341,0.5922098761258521,0.5814064061104607,0.5758313070867261,0.5414517123592876,26.19067058157312,3.578210573469541,0.7576722730124635,0.28614823474850004,0.3411263614284124,4.963157442658917,1.2377852184018816,1.0149423097603947,0.16522316670518045,6.1433229191244925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1433229191244925,0.08,15.0,False,1240.7893606647294,1535.8307297811232,1535.8307297811232,122.86645838248985,691.1238284015054,620.3946803323647,2026-01-01 11:00:00
0.7051192406531787,0.6932282475390336,0.5678188132507375,0.5728868340411957,0.5652439366530527,26.7357140786856,3.6900865608814777,0.7719159962878369,0.28792205802147,0.3568339008716425,5.106758516062427,1.2391422452218852,1.0502678597099504,0.1709738376272012,6.328000213399578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.328000213399578,0.08,15.0,False,1276.6896290156067,1582.0000533498946,1582.0000533498946,126.56000426799157,711.9000240074527,638.3448145078033,2026-01-01 11:15:00
0.7319933502096944,0.6927938129492238,0.6050318926987022,0.5827606110758684,0.6382794247941828,27.0344673575783,4.033514617502605,0.815640251301551,0.29119190710041365,0.359496948139524,5.499843724044094,1.238954068595379,1.1302206296692234,0.18398940482987358,6.814053758543191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.814053758543191,0.08,15.0,False,1374.9609310110236,1703.5134396357978,1703.5134396357978,136.28107517086383,766.5810478361091,687.4804655055118,2026-01-01 11:30:00
0.7064598019600273,0.6477344624946265,0.5375060665722563,0.5913612753737121,0.6362752763140245,27.83393917956322,4.024090694486016,0.8144404250052928,0.28668982853481256,0.34876058504416546,5.473981533070287,1.2418210864060109,1.1384027787124082,0.18532138258108977,6.797705694363785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.797705694363785,0.08,15.0,False,1368.4953832675717,1699.4264235909461,1699.4264235909461,135.9541138872757,764.7418906159257,684.2476916337858,2026-01-01 11:45:00
0.7095306743250966,0.7788462529824072,0.42054485479969433,0.560481252391598,0.6120742990991801,28.349298186759146,3.9102926658185577,0.799951993062753,0.28750306510761064,0.3618040854450633,5.359551809433985,1.243950356583654,1.1244195345343908,0.18304504050559856,6.667016384473975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667016384473975,0.08,15.0,False,1339.8879523584962,1666.7540961184936,1666.7540961184936,133.3403276894795,750.0393432533222,669.9439761792481,2026-01-01 12:00:00
0.6685030299453456,0.7816313975847404,0.44592494791218124,0.5082871421747365,0.5934530573449385,28.32938687271116,3.8227317138718284,0.7888039889368522,0.28297699285927747,0.360441313501939,5.2549540091698965,1.244207906318918,1.1036391320881629,0.17966218429342184,6.538255325551481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.538255325551481,0.08,15.0,False,1313.738502292474,1634.5638313878703,1634.5638313878703,130.76510651102961,735.5537241245416,656.869251146237,2026-01-01 12:15:00
0.6459598573813967,0.6242304622353768,0.45248704455367833,0.5321570260030722,0.5955091536236264,28.6742175216255,3.8323999062422454,0.7900349148923053,0.2773548781632951,0.33634223408016367,5.236131933378009,1.2454767103171989,1.1053996599415228,0.17994878185094554,6.521480375170477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.521480375170477,0.08,15.0,False,1309.0329833445023,1630.3700937926194,1630.3700937926194,130.42960750340956,733.6665422066787,654.5164916722512,2026-01-01 12:30:00
0.6469057306502599,0.5694813133084512,0.4278152649682586,0.5249383075314608,0.5742874416299375,28.805909218547967,3.7326110023318253,0.7773300837115152,0.275078066173267,0.3254552564782544,5.110474408694862,1.246374389476591,1.0828174106450277,0.17627260173291148,6.369564421072801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369564421072801,0.08,15.0,False,1277.6186021737155,1592.3911052682004,1592.3911052682004,127.39128842145603,716.5759973706902,638.8093010868578,2026-01-01 12:45:00
0.5135189878199313,0.5705095129706681,0.4081309746465599,0.4746096713858507,0.47807030751921886,29.307298262566338,3.2801780245793313,0.7197276411781489,0.26204170622390743,0.32135587733714965,4.583303249318538,1.2504076510002524,0.987017012415964,0.16067718806771503,5.730997449802217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.730997449802217,0.08,15.0,False,1145.8258123296346,1432.7493624505544,1432.7493624505544,114.61994899604436,644.7372131027495,572.9129061648173,2026-01-01 13:00:00
0.47863115081791485,0.7301774198824356,0.325945620440392,0.4501335909155995,0.43861140219181494,29.376190674885923,3.0946340442775693,0.6961047246616807,0.261470094172611,0.3414891529815026,4.393698016093364,1.251644386552038,0.9508585200810596,0.15479092187366084,5.499347458048084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.499347458048084,0.08,15.0,False,1098.424504023341,1374.836864512021,1374.836864512021,109.98694916096169,618.6765890304094,549.2122520116704,2026-01-01 13:15:00
0.44200531145404115,0.7601634573966577,0.23163833903325043,0.4605481157277406,0.4050883591261302,30.110853772553423,2.9370017229897623,0.6760354388782087,0.2578121045283735,0.34172284922341456,4.212572115619759,1.2552538288452573,0.9247366391468897,0.15053852265181933,5.287847277418468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.287847277418468,0.08,15.0,False,1053.1430289049397,1321.961819354617,1321.961819354617,105.75694554836937,594.8828187095777,526.5715144524698,2026-01-01 13:30:00
